sale_id,date,count_pizza,count_drink,price,user_id
1116185,2022-03-07 17:36:21,1,0,600,46577d
1116186,2022-03-07 17:37:03,2,0,1620,700065
1116187,2022-03-07 17:37:06,1,0,840,5eeeef
1116188,2022-03-07 17:37:35,1,0,720,e42313
1116189,2022-03-07 17:37:37,1,0,720,b121ec
1116190,2022-03-07 17:37:51,1,1,810,7819c2
1116191,2022-03-07 17:37:52,1,0,720,374c6f
1116192,2022-03-07 17:38:06,1,0,780,565151
1116193,2022-03-07 17:38:06,2,0,1500,104b60
1116194,2022-03-07 17:38:25,1,0,780,3a2d70
1116195,2022-03-07 17:38:34,2,0,1260,95a3c2
1116196,2022-03-07 17:38:55,2,1,1470,dad4e4
1116197,2022-03-07 17:39:03,2,2,1530,ef961b
1116198,2022-03-07 17:39:08,2,1,1350,8518e6
1116199,2022-03-07 17:39:27,1,1,840,de65fc
1116200,2022-03-07 17:39:39,3,0,2040,55d2b6
1116201,2022-03-07 17:39:45,2,0,1500,aa60c6
1116202,2022-03-07 17:39:46,1,0,840,5509a5
1116203,2022-03-07 17:40:02,1,0,540,6931e9
1116204,2022-03-07 17:40:14,1,0,720,12b464
1116205,2022-03-07 17:40:15,1,0,600,d80ca7
1116206,2022-03-07 17:40:20,1,0,660,658c2f
1116207,2022-03-07 17:40:30,5,3,3780,f3029b
1116208,2022-03-07 17:40:34,2,0,1560,749dff
1116209,2022-03-07 17:40:36,2,0,1260,93d5b3
1116210,2022-03-07 17:40:41,2,1,1380,fbeeb4
1116211,2022-03-07 17:40:48,3,0,2340,d054ea
1116212,2022-03-07 17:41:12,4,0,2640,81cf80
1116213,2022-03-07 17:41:19,5,0,3300,c95d64
1116214,2022-03-07 17:41:31,1,1,840,230e32
1116215,2022-03-07 17:41:35,2,0,1320,0aede2
1116216,2022-03-07 17:41:49,2,0,1320,df6c7a
1116217,2022-03-07 17:41:56,5,1,3570,d83f98
1116218,2022-03-07 17:41:56,1,1,690,5b0e81
1116219,2022-03-07 17:42:12,5,0,3480,c8fad1
1116220,2022-03-07 17:42:26,1,0,780,944eef
1116221,2022-03-07 17:43:23,1,0,660,ece38c
1116222,2022-03-07 17:43:23,2,0,1620,89eba9
1116223,2022-03-07 17:43:53,3,0,2220,cf19c3
1116224,2022-03-07 17:44:03,1,0,660,54d3fb
1116225,2022-03-07 17:44:23,4,1,2850,8986ed
1116226,2022-03-07 17:44:36,1,0,780,1c84ac
1116227,2022-03-07 17:45:02,1,0,780,07d4b9
1116228,2022-03-07 17:45:15,1,0,540,650b8e
1116229,2022-03-07 17:46:00,1,0,540,9d1840
1116230,2022-03-07 17:46:01,3,1,1920,a426c7
1116231,2022-03-07 17:46:12,2,1,1350,9a43b7
1116232,2022-03-07 17:46:20,1,0,660,d0eb70
1116233,2022-03-07 17:46:21,5,2,3630,5ed0ec
1116234,2022-03-07 17:46:29,1,0,540,14b780
1116235,2022-03-07 17:46:37,1,0,720,b26f50
1116236,2022-03-07 17:47:03,1,0,840,df5202
1116237,2022-03-07 17:47:09,2,1,1650,9bffc6
1116238,2022-03-07 17:47:24,3,2,2340,9e9812
1116239,2022-03-07 17:47:38,3,0,2340,057c10
1116240,2022-03-07 17:47:38,1,0,780,0affea
1116241,2022-03-07 17:47:41,1,0,780,7243f8
1116242,2022-03-07 17:47:50,2,0,1620,a6402e
1116243,2022-03-07 17:48:26,2,0,1440,3c9eac
1116244,2022-03-07 17:49:21,3,0,2340,dc4e00
1116245,2022-03-07 17:49:33,1,0,780,9e1dc8
1116246,2022-03-07 17:49:33,1,1,930,13262b
1116247,2022-03-07 17:49:39,2,1,1710,a360ec
1116248,2022-03-07 17:49:46,2,0,1560,7ca46b
1116249,2022-03-07 17:49:48,1,1,870,78c29e
1116250,2022-03-07 17:49:57,3,1,2100,35e4af
1116251,2022-03-07 17:49:58,1,0,780,88f289
1116252,2022-03-07 17:50:03,1,0,720,ebf4e5
1116253,2022-03-07 17:50:22,2,2,1410,f118c8
1116254,2022-03-07 17:50:27,1,1,780,3bcdc0
1116255,2022-03-07 17:50:32,2,0,1320,ae35b1
1116256,2022-03-07 17:50:45,2,1,1440,000cd9
1116257,2022-03-07 17:51:07,4,2,3240,89cf22
1116258,2022-03-07 17:51:22,1,0,780,535bbd
1116259,2022-03-07 17:51:27,1,1,690,e16791
1116260,2022-03-07 17:51:28,1,0,720,6ed186
1116261,2022-03-07 17:52:35,2,1,1650,3991cc
1116262,2022-03-07 17:53:01,1,1,900,e1288b
1116263,2022-03-07 17:53:06,1,1,690,0ae634
1116264,2022-03-07 17:53:23,1,0,660,8bb28f
1116265,2022-03-07 17:53:37,1,0,780,723c29
1116266,2022-03-07 17:53:55,3,0,2160,710d8a
1116267,2022-03-07 17:54:11,1,0,780,a8e78a
1116268,2022-03-07 17:54:16,1,0,720,4db1f9
1116269,2022-03-07 17:54:17,1,0,600,1befc5
1116270,2022-03-07 17:54:30,1,0,660,56b763
1116271,2022-03-07 17:54:45,1,0,780,5b51f8
1116272,2022-03-07 17:55:02,3,1,2040,48a673
1116273,2022-03-07 17:55:06,1,0,720,9f15e7
1116274,2022-03-07 17:55:38,2,0,1140,bea530
1116275,2022-03-07 17:55:52,1,0,780,ecc69a
1116276,2022-03-07 17:56:19,1,0,780,4afb8c
1116277,2022-03-07 17:56:20,2,0,1320,b5aa47
1116278,2022-03-07 17:56:47,2,0,1260,b4d1fe
1116279,2022-03-07 17:56:47,3,0,2220,625760
1116280,2022-03-07 17:56:51,1,0,780,4d10da
1116281,2022-03-07 17:56:51,3,0,2460,1e0417
1116282,2022-03-07 17:57:09,1,0,720,a8a1ce
1116283,2022-03-07 17:57:10,1,0,840,1a86b8
1116284,2022-03-07 17:57:59,1,0,660,b0629d
1116285,2022-03-07 17:58:00,3,0,2040,10ec9a
1116286,2022-03-07 17:58:23,2,0,1380,f8459e
1116287,2022-03-07 17:58:34,1,0,840,08c66a
1116288,2022-03-07 17:58:45,1,0,720,76b674
1116289,2022-03-07 17:58:57,2,0,1380,e53a79
1116290,2022-03-07 17:58:57,1,1,870,e56de7
1116291,2022-03-07 17:59:08,1,0,720,907dd5
1116292,2022-03-07 17:59:09,2,0,1320,3c01a3
1116293,2022-03-07 17:59:51,2,0,1620,e2b753
1116294,2022-03-07 17:59:56,2,0,1440,24fa3f
1116295,2022-03-07 18:00:40,1,0,540,f8d1ab
1116296,2022-03-07 18:00:52,1,0,600,6aaf7d
1116297,2022-03-07 18:00:53,1,1,870,aa2d6f
1116298,2022-03-07 18:01:07,1,0,600,0cd0d6
1116299,2022-03-07 18:01:18,1,0,840,e09b1c
1116300,2022-03-07 18:01:38,1,0,720,84d5bf
1116301,2022-03-07 18:01:46,1,0,840,ffb737
1116302,2022-03-07 18:01:53,1,0,720,3528cc
1116303,2022-03-07 18:01:57,1,0,540,8da27a
1116304,2022-03-07 18:02:24,2,0,1560,4f2133
1116305,2022-03-07 18:02:25,2,1,1530,3ca8b1
1116306,2022-03-07 18:02:27,4,0,2820,c421de
1116307,2022-03-07 18:02:35,2,0,1140,cedad3
1116308,2022-03-07 18:02:53,2,0,1380,17c39e
1116309,2022-03-07 18:03:09,1,0,540,169438
1116310,2022-03-07 18:03:26,2,0,1500,fda945
1116311,2022-03-07 18:03:58,1,0,660,2ed257
1116312,2022-03-07 18:03:59,1,0,840,dfdccd
1116313,2022-03-07 18:04:11,1,0,840,df21b7
1116314,2022-03-07 18:04:35,2,1,1470,d951fa
1116315,2022-03-07 18:04:43,1,1,690,4bf467
1116316,2022-03-07 18:05:17,2,0,1440,35dc96
1116317,2022-03-07 18:06:12,1,1,720,1b9522
1116318,2022-03-07 18:06:15,3,1,2340,2da18b
1116319,2022-03-07 18:06:21,1,0,540,f50870
1116320,2022-03-07 18:06:29,1,0,840,76ea00
1116321,2022-03-07 18:06:42,1,0,780,79da64
1116322,2022-03-07 18:06:47,2,0,1500,899e21
1116323,2022-03-07 18:06:49,1,1,720,8b0d1c
1116324,2022-03-07 18:07:00,2,1,1200,142357
1116325,2022-03-07 18:07:14,1,1,660,32affa
1116326,2022-03-07 18:07:16,2,1,1680,e351ce
1116327,2022-03-07 18:07:25,1,0,780,fd53be
1116328,2022-03-07 18:07:37,3,1,2010,475617
1116329,2022-03-07 18:07:37,1,0,540,f8dc85
1116330,2022-03-07 18:07:50,2,0,1320,9aaf55
1116331,2022-03-07 18:08:16,1,1,810,86d343
1116332,2022-03-07 18:08:44,2,0,1320,45e6e5
1116333,2022-03-07 18:08:49,2,0,1500,f9d5bf
1116334,2022-03-07 18:08:51,1,0,540,13d443
1116335,2022-03-07 18:08:53,2,1,1500,d2482e
1116336,2022-03-07 18:09:07,3,0,2220,30a93b
1116337,2022-03-07 18:09:14,1,0,780,b92858
1116338,2022-03-07 18:09:27,1,0,780,4ad919
1116339,2022-03-07 18:09:56,2,1,1380,65275a
1116340,2022-03-07 18:10:01,2,0,1500,4b4ab6
1116341,2022-03-07 18:10:13,2,1,1650,0d9af3
1116342,2022-03-07 18:10:19,1,0,780,97285b
1116343,2022-03-07 18:10:23,1,1,840,06a65d
1116344,2022-03-07 18:10:24,2,1,1350,40baa4
1116345,2022-03-07 18:10:28,1,1,930,164ccd
1116346,2022-03-07 18:10:33,1,1,750,2477d7
1116347,2022-03-07 18:10:34,1,0,720,ad27b6
1116348,2022-03-07 18:10:35,2,0,1560,b88aa1
1116349,2022-03-07 18:11:01,1,0,720,98384b
1116350,2022-03-07 18:11:14,1,1,780,0b6bc5
1116351,2022-03-07 18:11:16,1,1,870,7520d5
1116352,2022-03-07 18:11:23,1,0,600,b7df4f
1116353,2022-03-07 18:11:24,2,2,1500,9e8e17
1116354,2022-03-07 18:11:34,4,1,3000,c59953
1116355,2022-03-07 18:11:54,1,0,540,4d1125
1116356,2022-03-07 18:12:02,1,1,870,f93f3c
1116357,2022-03-07 18:12:07,1,0,720,360f55
1116358,2022-03-07 18:12:41,1,0,720,7707fd
1116359,2022-03-07 18:13:09,2,0,1620,c156f4
1116360,2022-03-07 18:13:21,3,1,1950,bf85b2
1116361,2022-03-07 18:13:21,1,0,840,85d1c7
1116362,2022-03-07 18:13:29,4,0,2520,400080
1116363,2022-03-07 18:13:30,1,0,540,43e1a3
1116364,2022-03-07 18:13:31,1,0,780,2d55a1
1116365,2022-03-07 18:13:39,1,0,780,d4c3fa
1116366,2022-03-07 18:13:46,2,2,1470,b2a021
1116367,2022-03-07 18:13:54,4,1,2910,778af7
1116368,2022-03-07 18:14:04,1,1,780,5cb4a6
1116369,2022-03-07 18:14:05,3,0,2460,b1f4d0
1116370,2022-03-07 18:14:08,1,1,780,32aead
1116371,2022-03-07 18:14:40,6,1,4290,1b96a7
1116372,2022-03-07 18:14:40,1,0,780,55d41f
1116373,2022-03-07 18:14:41,1,0,600,a65c7f
1116374,2022-03-07 18:14:44,1,1,660,7d5c7a
1116375,2022-03-07 18:14:46,1,0,720,d2ef73
1116376,2022-03-07 18:15:24,3,0,1920,bbc65a
1116377,2022-03-07 18:15:29,2,1,1620,366672
1116378,2022-03-07 18:15:33,3,0,1980,1371e0
1116379,2022-03-07 18:15:38,1,0,720,5c1e1b
1116380,2022-03-07 18:15:40,2,1,1530,8d28a2
1116381,2022-03-07 18:16:03,1,0,840,c04f6e
1116382,2022-03-07 18:16:10,2,2,1560,8e6bf4
1116383,2022-03-07 18:16:14,2,0,1380,3bc669
1116384,2022-03-07 18:17:00,3,1,2460,47f834
1116385,2022-03-07 18:17:03,1,1,840,70f7c9
1116386,2022-03-07 18:17:13,3,1,1860,235609
1116387,2022-03-07 18:17:17,3,0,1920,1229bc
1116388,2022-03-07 18:17:33,1,0,660,19831d
1116389,2022-03-07 18:17:45,2,1,1470,8b8614
1116390,2022-03-07 18:18:13,1,0,720,c6ce10
1116391,2022-03-07 18:18:19,1,0,660,03d36e
1116392,2022-03-07 18:18:21,3,0,2280,a33fe3
1116393,2022-03-07 18:18:37,2,0,1260,28acae
1116394,2022-03-07 18:18:46,3,0,2100,50214a
1116395,2022-03-07 18:19:01,1,0,540,315399
1116396,2022-03-07 18:19:02,4,1,2700,67476a
1116397,2022-03-07 18:19:11,1,0,660,189ea4
1116398,2022-03-07 18:19:14,1,1,840,347e0e
1116399,2022-03-07 18:19:39,1,0,600,b6f691
1116400,2022-03-07 18:20:04,1,0,840,9276ac
1116401,2022-03-07 18:20:12,1,0,540,a0d31b
1116402,2022-03-07 18:20:20,1,0,660,34d467
1116403,2022-03-07 18:20:51,1,0,720,475a35
1116404,2022-03-07 18:21:34,2,0,1560,8a2708
1116405,2022-03-07 18:22:17,1,1,930,a10396
1116406,2022-03-07 18:22:17,2,0,1200,64a38b
1116407,2022-03-07 18:22:25,1,0,720,bd1d20
1116408,2022-03-07 18:22:29,1,0,660,2691ed
1116409,2022-03-07 18:22:54,2,0,1380,1c24f6
1116410,2022-03-07 18:23:12,2,1,1560,552e79
1116411,2022-03-07 18:23:30,2,1,1710,b26e38
1116412,2022-03-07 18:23:33,2,0,1560,81cdf1
1116413,2022-03-07 18:23:55,1,0,600,563e63
1116414,2022-03-07 18:24:06,1,0,780,30bad0
1116415,2022-03-07 18:24:23,1,0,600,7267c0
1116416,2022-03-07 18:24:35,2,0,1260,2efafa
1116417,2022-03-07 18:24:36,3,0,2280,920401
1116418,2022-03-07 18:25:01,1,0,660,78fcac
1116419,2022-03-07 18:25:50,2,0,1380,ae8f10
1116420,2022-03-07 18:25:52,5,1,3420,9f6a47
1116421,2022-03-07 18:26:00,2,0,1440,0d5236
1116422,2022-03-07 18:26:02,1,0,780,0947a9
1116423,2022-03-07 18:26:12,2,0,1380,12175f
1116424,2022-03-07 18:26:30,1,0,780,aeb16f
1116425,2022-03-07 18:27:23,1,0,660,480d00
1116426,2022-03-07 18:27:40,2,0,1080,61d1a7
1116427,2022-03-07 18:27:46,1,0,540,0c9bd4
1116428,2022-03-07 18:27:52,3,0,2160,49e8df
1116429,2022-03-07 18:28:22,1,0,660,95ca47
1116430,2022-03-07 18:28:35,2,0,1680,987681
1116431,2022-03-07 18:28:39,1,0,720,6ddc40
1116432,2022-03-07 18:28:50,2,0,1440,60fb90
1116433,2022-03-07 18:29:07,1,1,870,6a8f29
1116434,2022-03-07 18:29:28,1,0,840,d3f4fc
1116435,2022-03-07 18:29:37,1,1,630,2359b4
1116436,2022-03-07 18:29:53,1,0,780,440a4a
1116437,2022-03-07 18:29:58,1,0,600,26813a
1116438,2022-03-07 18:30:10,1,0,720,54a55a
1116439,2022-03-07 18:30:20,1,0,600,71f1f7
1116440,2022-03-07 18:30:32,2,0,1080,5f61ca
1116441,2022-03-07 18:30:42,1,0,720,04b512
1116442,2022-03-07 18:30:44,1,1,930,5f003d
1116443,2022-03-07 18:31:10,1,1,720,5c92a9
1116444,2022-03-07 18:31:15,1,0,600,7cfc5c
1116445,2022-03-07 18:31:20,2,0,1320,d29ef0
1116446,2022-03-07 18:31:25,6,1,3900,adc9a5
1116447,2022-03-07 18:32:31,3,1,1890,c5cf65
1116448,2022-03-07 18:32:40,1,1,600,76e4a8
1116449,2022-03-07 18:33:32,3,0,2100,b56042
1116450,2022-03-07 18:33:35,4,1,2730,4b3bdf
1116451,2022-03-07 18:33:59,2,0,1380,82f6ce
1116452,2022-03-07 18:34:05,2,1,1260,4fad81
1116453,2022-03-07 18:34:07,2,1,1470,c37b0d
1116454,2022-03-07 18:34:10,1,1,600,d47265
1116455,2022-03-07 18:34:17,2,0,1320,8e93c9
1116456,2022-03-07 18:34:33,1,1,930,ffec02
1116457,2022-03-07 18:34:37,3,0,2220,6971a6
1116458,2022-03-07 18:34:39,3,0,1980,0cbb22
1116459,2022-03-07 18:35:12,2,0,1320,708704
1116460,2022-03-07 18:35:28,2,0,1560,f5856b
1116461,2022-03-07 18:35:32,1,0,600,a4ea67
1116462,2022-03-07 18:36:02,3,2,2280,df6c36
1116463,2022-03-07 18:36:19,4,1,2730,72aaea
1116464,2022-03-07 18:36:56,1,0,600,6b6efc
1116465,2022-03-07 18:37:24,2,0,1320,212d55
1116466,2022-03-07 18:37:30,2,1,1350,ed5572
1116467,2022-03-07 18:37:40,1,0,540,c60c7d
1116468,2022-03-07 18:38:05,1,0,660,8f6e2b
1116469,2022-03-07 18:38:05,2,2,1650,599b39
1116470,2022-03-07 18:38:16,1,0,660,4e5079
1116471,2022-03-07 18:38:26,1,0,780,0ce03a
1116472,2022-03-07 18:38:54,1,0,780,3ec721
1116473,2022-03-07 18:39:19,1,0,780,f297b3
1116474,2022-03-07 18:39:23,2,1,1590,942e32
1116475,2022-03-07 18:39:26,1,0,780,e76bcf
1116476,2022-03-07 18:39:55,1,1,780,cf8807
1116477,2022-03-07 18:40:04,1,1,810,866033
1116478,2022-03-07 18:40:24,2,1,1710,6a8f63
1116479,2022-03-07 18:40:41,4,0,3060,04732a
1116480,2022-03-07 18:41:28,5,0,3780,a30c19
1116481,2022-03-07 18:41:41,1,0,780,88c0e6
1116482,2022-03-07 18:42:01,2,0,1200,1e1f5a
1116483,2022-03-07 18:42:07,1,0,840,8827be
1116484,2022-03-07 18:42:14,2,0,1200,26d404
1116485,2022-03-07 18:42:23,1,0,540,847e0d
1116486,2022-03-07 18:42:48,4,2,2850,0a9c23
1116487,2022-03-07 18:42:58,3,0,1860,1e4fbf
1116488,2022-03-07 18:43:12,1,0,540,18ad41
1116489,2022-03-07 18:43:15,2,0,1380,bd9cad
1116490,2022-03-07 18:43:17,1,0,840,599f44
1116491,2022-03-07 18:44:18,1,0,720,edc1ff
1116492,2022-03-07 18:44:40,1,0,840,377f3c
1116493,2022-03-07 18:44:46,1,1,660,5d64ba
1116494,2022-03-07 18:45:05,2,0,1380,ccfc72
1116495,2022-03-07 18:45:22,1,0,540,849f70
1116496,2022-03-07 18:45:46,1,0,720,24a6b4
1116497,2022-03-07 18:45:50,2,0,1620,88c9f2
1116498,2022-03-07 18:45:57,1,1,600,5bfd68
1116499,2022-03-07 18:46:49,1,0,720,c31d9f
1116500,2022-03-07 18:46:50,2,0,1440,f731c1
1116501,2022-03-07 18:46:50,2,0,1320,ec1e73
1116502,2022-03-07 18:47:22,1,0,780,fddea9
1116503,2022-03-07 18:47:27,1,0,780,da204f
1116504,2022-03-07 18:47:30,1,0,780,087147
1116505,2022-03-07 18:47:54,1,0,660,ea7376
1116506,2022-03-07 18:47:56,1,0,540,e8c26a
1116507,2022-03-07 18:47:56,3,0,2100,67666d
1116508,2022-03-07 18:48:25,1,1,690,ca056d
1116509,2022-03-07 18:48:33,1,0,780,000cbb
1116510,2022-03-07 18:49:49,2,0,1680,c649ec
1116511,2022-03-07 18:50:00,1,0,540,d556f3
1116512,2022-03-07 18:50:18,1,0,720,5bf1a9
1116513,2022-03-07 18:50:44,4,0,3180,090344
1116514,2022-03-07 18:51:13,1,0,720,40e1a5
1116515,2022-03-07 18:51:14,3,1,1860,0c274a
1116516,2022-03-07 18:51:23,5,1,3300,cc6e7f
1116517,2022-03-07 18:51:24,1,0,780,83ef48
1116518,2022-03-07 18:52:14,1,0,840,333c2f
1116519,2022-03-07 18:52:18,1,0,780,c88f42
1116520,2022-03-07 18:52:30,1,0,540,3267d8
1116521,2022-03-07 18:52:43,2,2,1350,87ea70
1116522,2022-03-07 18:52:46,2,2,1320,16cf0d
1116523,2022-03-07 18:53:04,2,0,1680,b077f2
1116524,2022-03-07 18:53:06,3,0,2100,8d4c8f
1116525,2022-03-07 18:53:44,1,0,780,2fc7f6
1116526,2022-03-07 18:53:47,1,0,780,4f658b
1116527,2022-03-07 18:53:59,2,0,1260,cfbc34
1116528,2022-03-07 18:54:10,1,1,630,755762
1116529,2022-03-07 18:54:33,1,0,780,7d46bd
1116530,2022-03-07 18:54:52,5,2,3960,dfdb32
1116531,2022-03-07 18:54:53,1,1,840,c3521b
1116532,2022-03-07 18:55:01,1,1,690,7c4a42
1116533,2022-03-07 18:55:28,2,0,1200,4d4254
1116534,2022-03-07 18:55:41,2,2,1650,1fc9ac
1116535,2022-03-07 18:55:43,1,0,780,82a20c
1116536,2022-03-07 18:55:49,1,0,540,1da89d
1116537,2022-03-07 18:55:52,4,2,3120,a7eed8
1116538,2022-03-07 18:56:01,2,0,1380,5a0adb
1116539,2022-03-07 18:56:06,1,0,660,983102
1116540,2022-03-07 18:56:15,2,0,1500,cf5585
1116541,2022-03-07 18:56:32,1,0,660,e4e8b8
1116542,2022-03-07 18:56:40,1,0,600,133869
1116543,2022-03-07 18:56:59,1,0,840,9e480b
1116544,2022-03-07 18:57:22,2,1,1440,05eced
1116545,2022-03-07 18:57:23,1,0,780,e7e4d7
1116546,2022-03-07 18:57:34,1,0,780,e7662b
1116547,2022-03-07 18:57:36,2,0,1440,d6e225
1116548,2022-03-07 18:58:06,1,0,600,1b90b6
1116549,2022-03-07 18:58:20,1,0,540,53d7b3
1116550,2022-03-07 18:58:50,1,0,780,60bc54
1116551,2022-03-07 18:59:01,4,1,2910,5dfc71
1116552,2022-03-07 18:59:02,3,1,2370,3973e8
1116553,2022-03-07 18:59:09,1,0,840,7bdd46
1116554,2022-03-07 18:59:20,2,0,1440,1cb46a
1116555,2022-03-07 18:59:42,4,0,3060,9c7e6f
1116556,2022-03-07 18:59:44,2,0,1440,edd614
1116557,2022-03-07 18:59:48,1,0,600,4d73de
1116558,2022-03-07 19:00:05,1,1,660,da9624
1116559,2022-03-07 19:00:11,1,0,720,3184ff
1116560,2022-03-07 19:00:13,3,0,1680,a6349f
1116561,2022-03-07 19:00:39,1,0,600,eb74b9
1116562,2022-03-07 19:00:39,3,0,2100,411622
1116563,2022-03-07 19:00:53,1,0,840,ea2351
1116564,2022-03-07 19:00:53,4,1,2880,186da8
1116565,2022-03-07 19:01:04,2,0,1140,f43966
1116566,2022-03-07 19:01:14,2,0,1320,bf3a85
1116567,2022-03-07 19:01:16,1,0,660,ef4105
1116568,2022-03-07 19:01:21,1,0,540,9367c7
1116569,2022-03-07 19:01:27,1,0,720,33a854
1116570,2022-03-07 19:02:06,1,0,780,ef8d84
1116571,2022-03-07 19:02:07,1,0,660,36918c
1116572,2022-03-07 19:03:18,4,0,2760,3fa618
1116573,2022-03-07 19:03:43,2,1,1620,54580e
1116574,2022-03-07 19:03:49,2,1,1560,fd4e10
1116575,2022-03-07 19:03:52,4,1,3030,032586
1116576,2022-03-07 19:04:03,2,0,1260,1347d4
1116577,2022-03-07 19:04:09,1,1,930,15f7a4
1116578,2022-03-07 19:04:22,3,0,2280,f27eba
1116579,2022-03-07 19:04:32,1,1,840,36217b
1116580,2022-03-07 19:04:39,2,1,1470,5fdf1a
1116581,2022-03-07 19:05:01,3,0,2400,524756
1116582,2022-03-07 19:05:36,1,0,540,1a8ce1
1116583,2022-03-07 19:05:58,1,0,660,7e8fd4
1116584,2022-03-07 19:06:11,1,0,780,11131c
1116585,2022-03-07 19:06:15,1,0,540,448150
1116586,2022-03-07 19:06:29,1,0,600,bdc5df
1116587,2022-03-07 19:06:46,1,0,780,5ab13d
1116588,2022-03-07 19:06:50,1,0,840,6a225f
1116589,2022-03-07 19:07:57,2,0,1500,1db206
1116590,2022-03-07 19:08:25,1,0,720,3e9638
1116591,2022-03-07 19:08:31,3,0,2220,bca46a
1116592,2022-03-07 19:08:39,4,1,2910,428416
1116593,2022-03-07 19:08:49,1,1,660,fefbda
1116594,2022-03-07 19:09:05,2,0,1440,089597
1116595,2022-03-07 19:09:17,1,0,660,ac88bb
1116596,2022-03-07 19:09:19,1,1,870,46581f
1116597,2022-03-07 19:09:33,1,0,720,507d8c
1116598,2022-03-07 19:09:34,1,0,780,9d1e5d
1116599,2022-03-07 19:09:36,2,1,1590,baab09
1116600,2022-03-07 19:09:54,2,0,1440,f8fe8e
1116601,2022-03-07 19:09:55,2,0,1260,ccbb28
1116602,2022-03-07 19:10:16,1,0,720,0b7772
1116603,2022-03-07 19:10:54,1,0,780,4620fe
1116604,2022-03-07 19:11:06,1,0,840,4b66a3
1116605,2022-03-07 19:11:18,1,0,840,e62493
1116606,2022-03-07 19:11:26,1,0,720,d81e54
1116607,2022-03-07 19:11:29,2,1,1350,d42bee
1116608,2022-03-07 19:11:37,3,2,2460,d0bed0
1116609,2022-03-07 19:11:39,5,1,3240,5384d8
1116610,2022-03-07 19:12:29,1,0,540,835ba1
1116611,2022-03-07 19:13:11,1,0,660,ee20b2
1116612,2022-03-07 19:13:13,1,0,660,323b57
1116613,2022-03-07 19:13:18,1,0,600,b52f9c
1116614,2022-03-07 19:13:33,2,1,1380,67e5a7
1116615,2022-03-07 19:13:33,1,0,780,c637ed
1116616,2022-03-07 19:14:32,3,2,2220,7e835e
1116617,2022-03-07 19:15:06,1,1,780,b007a6
1116618,2022-03-07 19:15:09,5,2,3690,c72318
1116619,2022-03-07 19:15:17,3,2,2520,7e6f40
1116620,2022-03-07 19:15:50,2,0,1620,a05552
1116621,2022-03-07 19:16:12,2,0,1200,43ba8f
1116622,2022-03-07 19:16:18,3,0,2040,850d48
1116623,2022-03-07 19:16:22,1,0,840,71e376
1116624,2022-03-07 19:16:32,2,0,1440,011723
1116625,2022-03-07 19:16:34,1,0,660,59225d
1116626,2022-03-07 19:16:49,1,0,720,95e04b
1116627,2022-03-07 19:16:55,1,0,840,61a57b
1116628,2022-03-07 19:17:21,9,1,5640,548c46
1116629,2022-03-07 19:17:33,1,1,780,211766
1116630,2022-03-07 19:17:38,2,1,1350,4f57dc
1116631,2022-03-07 19:17:54,1,0,720,acc998
1116632,2022-03-07 19:17:54,1,0,780,63fa44
1116633,2022-03-07 19:18:07,1,1,930,78e349
1116634,2022-03-07 19:18:16,3,0,2040,390edb
1116635,2022-03-07 19:18:39,2,2,1590,434cf2
1116636,2022-03-07 19:18:48,1,0,780,d38aef
1116637,2022-03-07 19:18:54,1,0,720,39b9b0
1116638,2022-03-07 19:19:30,2,1,1440,e3effa
1116639,2022-03-07 19:19:31,1,1,810,1ec52d
1116640,2022-03-07 19:20:20,1,0,540,5b9694
1116641,2022-03-07 19:20:40,2,1,1470,0af17c
1116642,2022-03-07 19:20:46,1,0,720,5c01e7
1116643,2022-03-07 19:20:48,2,0,1560,6e8bd6
1116644,2022-03-07 19:20:50,3,0,2160,5bee59
1116645,2022-03-07 19:20:54,2,0,1620,84c589
1116646,2022-03-07 19:21:15,2,0,1500,5737f3
1116647,2022-03-07 19:21:37,2,0,1380,dfa33c
1116648,2022-03-07 19:22:04,2,1,1590,0ce7e6
1116649,2022-03-07 19:22:10,1,0,780,c30dea
1116650,2022-03-07 19:22:23,1,0,660,87e0c9
1116651,2022-03-07 19:22:24,3,1,2070,cd3a74
1116652,2022-03-07 19:22:26,1,0,660,6ac07f
1116653,2022-03-07 19:22:30,5,3,3780,d345ee
1116654,2022-03-07 19:22:33,1,0,600,0a874e
1116655,2022-03-07 19:22:39,3,2,1890,e7773c
1116656,2022-03-07 19:23:00,5,2,3510,17d65b
1116657,2022-03-07 19:23:06,8,2,5460,385f7b
1116658,2022-03-07 19:23:11,1,0,600,77e734
1116659,2022-03-07 19:23:18,1,1,630,879788
1116660,2022-03-07 19:23:46,1,0,540,985178
1116661,2022-03-07 19:23:49,1,0,780,42483d
1116662,2022-03-07 19:24:01,2,0,1620,dd3daa
1116663,2022-03-07 19:24:03,1,0,600,3fb556
1116664,2022-03-07 19:24:10,1,1,660,1b990f
1116665,2022-03-07 19:24:28,1,0,540,05a359
1116666,2022-03-07 19:24:41,1,0,780,f9c0a9
1116667,2022-03-07 19:24:47,1,0,600,6ab02c
1116668,2022-03-07 19:24:49,1,0,780,d394e1
1116669,2022-03-07 19:25:16,1,0,540,22935c
1116670,2022-03-07 19:25:20,5,2,3630,d11ad1
1116671,2022-03-07 19:25:29,3,0,2340,4bdee3
1116672,2022-03-07 19:25:36,1,0,600,b41a82
